year,adm3,adm2,adm1,qfirms,sales,qfixedworkers,wfixedworkers,qfwmonth,qfwfem,wfwfem,qfwmfem,qfwmale,wfwmale,qfwmmale,qflexworkers,wflexworkers,qflwmonth,qflwfem,wflwfem,qflwmfem,qflwmale,wflwmale,qflwmmale,asdf_id,totalworkers,totalwage
2021,La Estrella,Cardenal Caro,Libertador Gral. Bernardo OÕHiggins,321,12217191.53,292,1683006.069,180.25,97,586849.1525,58.084,194,1099131.699,122.166,224,317275.4785,78.583,116,131846.4126,56.333,108,185411.2919,22.25,250,516,2000281.548
2021,La Florida,Santiago, Metropolitana de Santiago,16348,46042078.17,50211,7476875.837,30220.072,19425,3372226.237,13094.83,30465,4112926.676,17125.242,23799,1911488.337,8888.742,11350,857960.304,4507.83,12449,1053360.271,4380.83,144,74010,9388364.174
2021,La Granja,Santiago, Metropolitana de Santiago,3853,10881111.16,9434,1546996.735,6152.748,2749,593048.356,1996.333,6660,952684.796,4153.915,5058,489736.909,2604.082,2517,244910.747,1317.25,2541,244814.928,1286.666,145,14492,2036733.644
2021,La Higuera,Elqui,Coquimbo,223,18313142.09,334,2809171.64,152,146,1079938.926,63.834,176,1733782.782,88.167,187,607153.4706,82,90,263663.0945,41.167,97,343466.3471,40.834,257,521,3416325.111
2021,La Ligua,Petorca,Valparaiso,2559,15441039,5046,2033950.014,3045.749,1812,724286.4955,1149.083,3190,1312792.182,1896.666,2154,401592.9015,975.417,1022,172222.0486,455.166,1132,229353.0809,520.251,208,7200,2435542.916
2021,La Pintana,Santiago, Metropolitana de Santiago,5096,17758391.07,16944,1919913.853,9289.412,4175,537685.311,2460.915,12740,1382136.81,6828.496,5375,301308.929,2238.998,2104,105627.315,910.249,3271,195681.615,1328.749,146,22319,2221222.782
2021,La Reina,Santiago, Metropolitana de Santiago,6290,25980396.35,22021,3724193.552,12729.328,7996,1379761.464,4970.499,13963,2344434.327,7758.747,15992,1153116.019,4648.077,7647,493795.269,2273.914,8345,659320.749,2374.164,85,38013,4877309.571
2021,La Serena,Elqui,Coquimbo,13604,41247800.09,55052,7422150.264,31233.819,20989,3298016.604,13382.245,34135,4144920.802,17851.491,21494,1775709.325,8413.326,10073,795589.601,4100.914,11421,979486.248,4311.413,213,76546,9197859.589
2021,La Union,Ranco,Los Rios,2551,16259708.77,8511,2548330.036,5449.831,3075,1017445.189,2023.583,5542,1542424.804,3426.248,2861,498640.6355,1359.083,1257,217474.4276,620.833,1604,281148.4299,738.249,30,11372,3046970.672
2021,Lago Ranco,Ranco,Los Rios,562,18446499.74,1568,2997086.894,906.167,801,1196732.458,454.417,767,1804904.506,451.75,617,666315.8596,281.583,345,301642.4645,176.583,272,364649.3641,105,309,2185,3663402.754
2021,Lago Verde,Coihaique, Aisen del Gral.Carlos Ibanez del Campo,74,6594831.628,130,1179233.254,95.834,66,516729.6072,52.167,64,664078.9308,43.667,212,315920.0571,186.167,127,145776.9279,113.917,85,170136.8732,72.25,148,342,1495153.311
2021,Laguna Blanca,Magallanes,Magallanes y de la Antartica Chilena,19,19530193.95,38,3123686.246,25.917,13,1241403.551,6,25,1886981.042,19.917,69,700503.7321,18.25,15,308672.44,5.333,54,391802.9355,12.917,55,107,3824189.978
2021,Laja,Biobio,Biobio,890,13305115.94,6101,1862676.275,2552.415,1089,635722.5115,563.166,4995,1229928.545,1989.249,948,354855.6745,459.834,659,154810.1406,351,289,200027.7599,108.834,75,7049,2217531.95
2021,Lampa,Chacabuco, Metropolitana de Santiago,6458,31291503.93,23134,3770486.622,14208.494,6652,1152637.674,4418.832,16414,2618649.527,9788.662,10148,798034.451,3860.58,4139,314720.275,1746.583,6009,483289.583,2113.831,111,33282,4568521.073
2021,Lanco,Valdivia,Los Rios,989,13047597.61,3815,1938375.711,1782.833,1745,708467.4665,746.25,2079,1233919.942,1036.582,1011,385788.8175,542.166,678,168611.9546,398.75,333,217159.0889,143.417,132,4826,2324164.529
2021,Las Cabras,Cachapoal,Libertador Gral. Bernardo OÕHiggins,1716,5589322.76,6775,665382.215,3356.915,2834,327041.32,1491.582,3938,338418.404,1865.249,1671,139433.266,779.833,779,55351.87,390.167,892,84081.396,389.666,324,8446,804815.481
2021,Las Condes,Santiago, Metropolitana de Santiago,53587,359397472.7,218514,52477778.18,121307.61,87357,17121060.71,49294.395,131820,35416580.85,72004.466,173688,14804567.01,47040.273,81090,6104174.434,22600.722,92598,8700214.597,24438.8,155,392202,67282345.19
2021,Lautaro,Cautin,La Araucania,1965,6203360.72,7407,1058900.744,4655.332,2751,473918.876,1854,4695,589903.41,2801.332,2034,224145.771,884.583,854,99422.769,391.917,1180,124722.998,492.666,49,9441,1283046.515
2021,Lebu,Arauco,Biobio,1185,13768382.77,1033,1735259.855,648.417,383,603704.0825,227.666,647,1134530.555,420.75,1443,349796.5025,489.499,794,144593.8486,298.833,649,205184.8809,190.666,65,2476,2085056.358
2021,Licanten,Curico,Maule,568,18436336.19,1210,2810545.528,815.166,575,1080813.376,421.583,631,1734282.22,393.583,693,614983.2196,350.417,472,270053.6485,249.749,221,344905.5421,100.667,180,1903,3425528.748
2021,Limache,Marga Marga,Valparaiso,2931,8171645.05,10696,1101226.538,6232.83,4074,455188.611,2480.249,6694,653762.153,3752.165,3134,254818.837,1288.916,1536,126192.04,688.083,1598,128626.795,600.833,244,13830,1356045.375
2021,Linares,Linares,Maule,6251,16448394.41,24729,1902161.885,11087.409,10512,791450.313,4568.247,14143,1111394.524,6519.162,6007,362586.47,2619.665,3249,167578.908,1616.833,2758,194987.048,1002.583,79,30736,2264748.355
2021,Litueche,Cardenal Caro,Libertador Gral. Bernardo OÕHiggins,575,12599975.39,1565,1859533.652,996.083,626,679518.2915,424.999,938,1182953.036,571.083,647,349497.8125,274.083,307,147199.0516,142.501,340,202280.9889,131.584,186,2212,2209031.465
2021,Llaillay,San Felipe de Aconcagua,Valparaiso,1226,2959228.63,4259,478854.744,2326.916,1682,230195.661,1010.5,2608,250622.325,1316.416,867,53013.452,417.916,418,26782.183,225.5,449,26231.27,192.417,71,5126,531868.196
2021,Llanquihue,Llanquihue,Los Lagos,1066,13658776.81,2648,1831176.205,1295.332,845,624214.9685,345.083,1799,1209817.211,949.666,733,341169.1545,260.916,279,142539.2406,113.834,454,198612.1409,147.083,52,3381,2172345.36
2021,Lo Barnechea,Santiago, Metropolitana de Santiago,10692,71766863.46,26731,6119174.811,15683.827,11253,2344621.995,6743.58,15635,3794308.389,8939.497,24075,2426172.572,7015.076,11485,1094657.976,3487.413,12590,1330242.688,3526.578,156,50806,8545347.383
2021,Lo Espejo,Santiago, Metropolitana de Santiago,2992,8103414.07,8746,1623963.982,6065.998,3110,747475.822,2477.832,5664,883583.189,3588.165,2499,228630,1136.416,1090,96878.039,520.416,1409,131751.962,616,157,11245,1852593.982
2021,Lo Prado,Santiago, Metropolitana de Santiago,2990,16189104.11,5881,2412782.911,3638.749,2048,948530.4975,1414,3820,1467051.652,2223.165,3120,509820.7325,1453.083,1541,229643.7616,734.916,1579,280159.2009,718.166,158,9001,2922603.644
2021,Lolol,Colchagua,Libertador Gral. Bernardo OÕHiggins,650,13205539.18,3856,1775300.556,1348.999,1349,617325.6525,432.583,2504,1160949.687,916.416,546,331843.0635,255.25,260,138613.2476,139.25,286,193212.0429,116,328,4402,2107143.62
2021,Loncoche,Cautin,La Araucania,1157,13326650.72,2909,2036211.249,1810.249,1210,784704.8335,805.333,1697,1254481.208,1004.917,1018,415040.0685,468.083,559,190895.5486,262.917,459,224126.7429,205.166,131,3927,2451251.318
2021,Longavi,Linares,Maule,2240,14664680.07,5053,1811104.737,1830.164,1782,622415.6705,569.416,3299,1191748.45,1260.749,1041,333167.2025,461.583,418,135643.4876,202.167,623,197505.9419,259.416,80,6094,2144271.94
2021,Lonquimay,Malleco,La Araucania,482,18394581.7,597,2813714.08,304.917,218,1081825.034,114.833,379,1736439.115,190.083,189,607944.5616,88.166,33,263272.4185,19.584,156,344648.1141,68.583,117,786,3421658.642
2021,Los alamos,Arauco,Biobio,751,18546282.16,983,2822830.581,555.917,262,1084361.208,154.916,774,1743019.441,400.999,500,612290.6516,283.667,174,264995.9835,83.5,326,347270.6391,200.167,66,1483,3435121.233
2021,Los Andes,Los Andes,Valparaiso,3779,11817990.54,14981,1693127.124,7984.163,6366,754181.361,3600.332,8634,940501.786,4383.831,5537,405514.592,2360.331,2392,185869.324,1055.249,3145,219645.264,1305.082,301,20518,2098641.716
2021,Los angeles,Biobio,Biobio,13407,46632129.75,57354,7739283.924,32006.402,22365,3236011.02,12555.578,34912,4513332.591,19450.824,17361,1394985.402,7066.411,8557,688736.872,3812.331,8804,706243.835,3253.997,76,74715,9134269.326
2021,Los Lagos,Valdivia,Los Rios,1016,13244935.88,1991,1772848.267,1201.083,562,611401.8955,336.667,1421,1164421.153,864.416,999,333910.6175,492.166,369,136909.3496,183.584,630,196983.4949,308.583,31,2990,2106758.885
2021,Los Muermos,Llanquihue,Los Lagos,1337,13908678.44,1899,1864495.367,1287.749,671,659133.9515,429.333,1230,1208336.196,858.417,750,380194.4175,331.25,381,165562.0426,179.584,369,214614.6039,151.667,258,2649,2244689.785
2021,Los Sauces,Malleco,La Araucania,419,12364215.28,1100,1697480.148,427.167,308,586244.6175,92.833,792,1114210.312,334.333,162,317412.8795,94.167,46,131685.6216,22.166,116,185709.4849,71.999,20,1262,2014893.028
2021,Los Vilos,Choapa,Coquimbo,1460,14058463.76,2449,1918231.117,1599.666,1145,703019.0215,726.333,1402,1218587.601,873.333,1478,401099.0775,727.333,701,174648.9726,341.083,777,226432.3319,386.25,209,3927,2319330.195
2021,Lota,Concepcion,Biobio,1320,13530981.01,2459,1770271.307,1303,790,619423.4155,457.917,1665,1153822.674,845.083,1421,434517.8205,579.916,370,144021.4336,170.833,1051,290478.6139,409.083,98,3880,2204789.128
2021,Lumaco,Malleco,La Araucania,398,12465334.28,2117,1886951.381,1318.666,586,688061.6465,425.833,1532,1201886.26,892.833,418,374081.9195,192.416,201,158707.8976,105.916,217,215356.2489,86.5,21,2535,2261033.301
2021,Machali,Cachapoal,Libertador Gral. Bernardo OÕHiggins,2645,7870106.84,9158,960765.646,4545.664,3529,394493.217,1864.249,5612,569714.496,2681.414,3508,208639.505,1262.665,1539,84040.064,569.499,1969,124599.44,693.165,304,12666,1169405.151
2021,Macul,Santiago, Metropolitana de Santiago,5447,23396060.98,21899,3605261.813,13575.495,7817,1364582.627,5219.832,14110,2249268.624,8355.247,11758,922486.774,3805.747,5454,411840.783,1825.582,6304,510645.993,1980.164,159,33657,4527748.587
2021,Mafil,Valdivia,Los Rios,425,18392883.49,1076,2931169.69,657.167,512,1157098.492,302.25,561,1778621.262,354.916,551,646852.0476,278.251,292,286389.5945,155.667,259,360438.4241,122.584,32,1627,3578021.738
2021,Maipu,Santiago, Metropolitana de Santiago,21991,57206380.72,60844,7709923.241,34419.651,20442,2931500.561,12470.245,40322,4786477.74,21948.239,26047,2620414.161,10856.242,12620,1262449.507,5657.829,13427,1357903.538,5198.163,170,86891,10330337.4
2021,Malloa,Cachapoal,Libertador Gral. Bernardo OÕHiggins,841,13062849.08,3279,1748729.071,1258.165,1208,604255.8625,399.5,2064,1147436.87,858.666,566,322076.9445,252.5,296,134299.1356,159.25,270,187760.0359,93.25,9,3845,2070806.016
2021,Marchigue,Cardenal Caro,Libertador Gral. Bernardo OÕHiggins,632,12985120.33,2010,1800709.105,1012.666,412,623814.0555,225.25,1595,1179869.832,787.416,446,338431.0655,178.917,231,142151.2476,96.834,215,196262.0449,82.083,0,2456,2139140.171
2021,Maria Elena,Tocopilla,Antofagasta,187,12054020.88,735,1694499.075,423.75,233,592367.8825,130.666,501,1105105.976,293.084,164,319027.3085,88.584,117,133989.6356,70.251,47,185019.8999,18.333,106,899,2013526.384
2021,Maria Pinto,Melipilla, Metropolitana de Santiago,883,3518208.17,2523,379059.707,1491.332,1076,177144.755,625.583,1444,201927.789,865.666,979,89789.917,375.25,406,30556.482,181.999,573,59233.434,193.25,127,3502,468849.624
2021,Mariquina,Valdivia,Los Rios,1186,13416496.13,3247,2028017.573,2013.416,1237,770874.5865,826.083,2009,1260553.26,1187.333,1508,434304.2825,726.749,747,196607.9486,420.333,761,237678.5619,306.416,222,4755,2462321.856
2021,Maule,Talca,Maule,2555,6897399.41,5783,524193.343,3007.666,1475,122889.882,729.332,4318,402713.057,2277.832,1909,96488.268,755.999,840,36788.916,360.25,1069,59699.352,395.75,281,7692,620681.611
2021,Maullin,Llanquihue,Los Lagos,701,12664723.65,1549,1900001.493,1057.917,696,706218.7795,513,850,1196757.498,544.916,1024,392208.2835,536.5,504,171517.0436,273.75,520,220673.4629,262.75,259,2573,2292209.777
2021,Mejillones,Antofagasta,Antofagasta,618,2095882.54,2128,241516.862,1168.832,673,74645.559,400.834,1449,166745.001,767.666,960,116111.429,419.166,396,39569.577,215.417,564,76541.851,203.75,228,3088,357628.291
2021,Melipeuco,Cautin,La Araucania,285,18311301.61,607,2883677.695,381.416,299,1125958.385,202.084,308,1762269.378,179.333,704,682579.5876,348.667,377,303623.2255,194.417,327,378932.3291,154.25,308,1311,3566257.283
2021,Melipilla,Melipilla, Metropolitana de Santiago,8023,25513949.11,37963,3776173.989,18504.156,14152,1742748.284,7395.997,24041,2047651.448,11108.077,8852,682868.738,3830.58,4436,288609.269,1964.999,4416,394259.478,1865.582,323,46815,4459042.727
2021,Molina,Curico,Maule,2630,7064334.25,19684,1145075.645,6568.41,7055,522284.311,2615.247,12642,624360.829,3953.162,2597,156722.572,1143.666,1238,78860.495,660.499,1359,77862.077,483.166,305,22281,1301798.217
2021,Monte Patria,Limari,Coquimbo,1714,13819582.71,7880,2323119.32,3875.832,3364,942594.7285,1778.916,4507,1383430.516,2096.249,2473,461817.6115,1271.25,1223,199139.9486,686.833,1250,262659.8899,584.417,297,10353,2784936.932
2021,Mostazal,Cachapoal,Libertador Gral. Bernardo OÕHiggins,1307,4955462.16,8347,410468.085,2931.664,2962,96035.603,885.666,5374,314425.234,2045.666,1192,56887.145,556.417,719,22714.04,362.667,473,34173.106,193.749,40,9539,467355.23
2021,Mulchen,Biobio,Biobio,1269,14001989.88,3306,1844988.803,1622.25,1305,634848.7925,559.333,1999,1213114.793,1062.916,1153,373178.4295,544.833,561,164618.7966,278,592,208541.8599,266.834,77,4459,2218167.233
2021,Nacimiento,Biobio,Biobio,1197,14111013.31,5197,1908494.991,2557.498,1079,632104.2805,650.5,4103,1279350.912,1906.999,1389,358424.9935,569.167,716,153161.4086,291.75,673,205245.8109,277.416,78,6586,2266919.985
2021,Nancagua,Colchagua,Libertador Gral. Bernardo OÕHiggins,1223,13661638.64,4291,1891211.317,1960.749,1575,659021.2945,654.75,2705,1235164.805,1306,786,333281.4325,333.916,374,139265.4016,186.333,412,193998.2579,147.583,42,5077,2224492.75
2021,Natales,ultima Esperanza,Magallanes y de la Antartica Chilena,2387,5799429.16,7079,623996.243,3965.749,3033,265337.656,1721.249,3993,359399.503,2244.499,3850,299386.865,1361.666,1832,146003.056,784.499,2018,153383.809,577.166,152,10929,923383.108
2021,Navidad,Cardenal Caro,Libertador Gral. Bernardo OÕHiggins,482,18394630.85,1173,2975923.485,780,605,1183928.705,418.917,562,1796544.848,361.083,813,647487.2466,289.999,399,282666.5045,148.083,414,364796.7101,141.916,187,1986,3623410.732
2021,Negrete,Biobio,Biobio,465,12584256.31,1433,1729590.304,634.75,520,599656.6285,213.25,911,1132908.457,421.499,373,323238.8325,166.167,200,133633.9086,112.25,173,189587.1509,53.916,82,1806,2052829.137
2021,Ninhue,Itata,nuble,239,18322641.82,305,2807983.797,163.917,89,1079592.537,48.583,216,1732941.327,115.333,82,606014.7536,47.417,47,263475.8905,31.167,35,342514.8341,16.25,268,387,3413998.551
2021,niquen,Punilla,nuble,787,18544501.8,1513,3037152.395,1010.666,680,1222953.435,472.833,831,1818749.024,537.833,573,648989.4036,277.083,259,282408.5915,139.583,314,366556.7831,137.5,341,2086,3686141.799
2021,Nogales,Quillota,Valparaiso,1146,13654038.74,4232,2020356.633,2225.999,1354,748044.8485,798.499,2871,1275286.565,1427.499,1348,387675.7755,648.916,815,170321.6416,437.167,533,217336.3609,211.75,248,5580,2408032.409
2021,Nueva Imperial,Cautin,La Araucania,1354,13637943.05,3227,1814529.222,1789.083,846,627534.5365,518.333,2391,1190992.525,1270.749,1413,458731.5885,645.083,630,217565.8236,317.5,783,241147.9929,327.583,10,4640,2273260.811
2021,nunoa,Santiago, Metropolitana de Santiago,15744,63931052.33,71559,10585501.24,40580.315,28365,3985536.953,17039.91,42977,6608241.24,23538.239,49498,3305286.996,13565.149,23581,1435092.637,6581.993,25917,1870134.982,6982.991,171,121057,13890788.24
2021,OHiggins,Capitan Prat, Aisen del Gral.Carlos Ibanez del Campo,76,6596060.218,41,1149381.612,19.75,15,501230.7242,7.167,26,649726.1718,12.583,50,295212.6571,21.25,27,134356.4369,12.417,23,160849.9632,8.834,153,91,1444594.269
2021,Olivar,Cachapoal,Libertador Gral. Bernardo OÕHiggins,1018,4478830.09,4584,428134.278,2261.166,1341,96644.508,612.499,3226,331489.772,1648.666,922,51608.462,359.917,426,17013.839,186.834,496,34594.622,173.083,270,5506,479742.74
2021,Ollague,El Loa,Antofagasta,14,7880781.058,65,1467628.128,44.417,43,663825.1479,28.833,22,805526.544,15.583,17,388732.3186,7.667,11,178899.8524,5.583,6,209821.8826,2.083,315,82,1856360.447
2021,Olmue,Marga Marga,Valparaiso,1077,13518037.86,3047,2025731.356,1902.084,1238,765052.6635,817.917,1789,1263653.471,1084.167,1266,403681.7855,495.999,609,169819.0976,265,657,233844.9129,231,68,4313,2429413.142
2021,Osorno,Osorno,Los Lagos,11270,37442739.66,44680,7260807.593,27894.49,17625,3223595.404,11513.913,27044,4046362.752,16380.327,15778,1149974.123,6369.329,7022,532389.311,3025.498,8756,617584.813,3343.831,53,60458,8410781.716
2021,Ovalle,Limari,Coquimbo,6297,16013126.77,29499,3429600.261,15486.492,12627,1776521.33,7487.248,16911,1658223.064,7999.161,8326,823325.728,4339.83,4157,409998.121,2135.249,4169,413327.584,2204.582,211,37825,4252925.989
2021,Padre Hurtado,Talagante, Metropolitana de Santiago,3333,9133202.06,8648,1269017.933,5298.665,3078,533577.125,2053.583,5563,736237.687,3245.082,3436,300472.858,1592.582,1708,139257.249,868.832,1728,161215.614,723.75,225,12084,1569490.791
2021,Padre Las Casas,Cautin,La Araucania,2674,7375239.5,9841,1211442.175,5363.747,3062,494742.043,1891.917,6819,721046.283,3471.832,3501,337123.718,1479.082,1573,146481.517,699.749,1928,190642.194,779.333,286,13342,1548565.893
2021,Paihuano,Elqui,Coquimbo,419,18354603.23,1388,2932542.678,890.833,594,1154869.743,405.917,792,1782223.003,484.917,634,643353.6896,278.916,313,283745.4645,146.25,321,359584.1931,132.666,242,2022,3575896.368
2021,Paillaco,Valdivia,Los Rios,1315,3321783.04,3734,539804.054,2332,1678,257839.025,1042.833,2051,281965.037,1289.166,1844,108044.538,790.416,923,53640.521,440.501,921,54404.019,349.916,33,5578,647848.592
2021,Paine,Maipo, Metropolitana de Santiago,4137,15087058.26,19518,2076931.518,9662.828,7287,866730.209,3702.248,12255,1212535.605,5960.579,5439,431048.527,2180.332,2457,189302.711,1033.083,2982,241745.818,1147.249,251,24957,2507980.045
2021,Palena,Palena,Los Lagos,167,18285292.62,316,2811276.118,192.5,88,1082027.25,48.167,228,1733798.936,144.334,83,606887.2016,42.667,45,264257.3425,22.749,38,342605.8291,19.916,313,399,3418163.32
2021,Palmilla,Colchagua,Libertador Gral. Bernardo OÕHiggins,1083,3159315.28,4262,230554.109,1592,1477,61740.682,485.917,2782,168812.69,1105.916,619,26886.329,249.416,245,8258.434,107.584,374,18627.896,141.833,275,4881,257440.438
2021,Panguipulli,Valdivia,Los Rios,2168,6152324.14,5866,995551.514,3865.749,2484,492817.128,1738.666,3381,502734.504,2127.083,3128,220279.513,1370.249,1672,95332.699,827.916,1456,124946.818,542.333,141,8994,1215831.027
2021,Panquehue,San Felipe de Aconcagua,Valparaiso,474,12584320.04,3106,1904462.992,1530.999,878,694833.2645,528.333,2222,1212604.513,1002.666,775,359184.5265,303.75,359,153833.7306,136.083,416,205333.0239,167.666,61,3881,2263647.519
2021,Papudo,Petorca,Valparaiso,516,12705402.7,844,1716413.39,468.25,353,603005.1655,191.417,491,1116383.008,276.833,419,342909.2505,177.667,173,137286.1836,71.416,246,205605.2929,106.25,207,1263,2059322.641
2021,Paredones,Cardenal Caro,Libertador Gral. Bernardo OÕHiggins,402,18377947.45,1324,2920794.328,681,488,1145353.904,293.833,824,1779990.493,387.166,547,651752.1676,233.999,258,283690.7445,116.666,289,368037.3941,117.333,182,1871,3572546.496
